weight,name,tags,path
1,Margin of error for Total Population,race,data/columns/us/census/acs/C02003/moe/C02003001.json
1,Margin of error for Population of one race,race,data/columns/us/census/acs/C02003/moe/C02003002.json
1,Margin of error for White Population of one race Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003003.json
1,Margin of error for Black or African American Population of one race Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003004.json
1,Margin of error for American Indian and Alaska Native Population of one race Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003005.json
1,Margin of error for Asian alone Population of one race Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003006.json
1,Margin of error for Native Hawaiian and Other Pacific Islander Population of one race Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003007.json
1,Margin of error for Some other race Population of one race Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003008.json
1,Margin of error for Population of two or more races,race,data/columns/us/census/acs/C02003/moe/C02003009.json
1,Margin of error for Two races including Some other race Population of two or more races Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003010.json
1,"Margin of error for Two races excluding Some other race, and three or more races Population of two or more races Detailed Race",race,data/columns/us/census/acs/C02003/moe/C02003011.json
1,Margin of error for Population of two races Population of two or more races Detailed Race,race,data/columns/us/census/acs/C02003/moe/C02003012.json
1,Margin of error for White; Black or African American Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02003/moe/C02003013.json
1,Margin of error for White; American Indian and Alaska Native Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02003/moe/C02003014.json
1,Margin of error for White; Asian Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02003/moe/C02003015.json
1,Margin of error for Black or African American; American Indian and Alaska Native Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02003/moe/C02003016.json
1,Margin of error for All other two race combinations Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02003/moe/C02003017.json
1,Margin of error for Population of three races,race,data/columns/us/census/acs/C02003/moe/C02003018.json
1,Margin of error for Population of four or more races,race,data/columns/us/census/acs/C02003/moe/C02003019.json
