weight,name,tags,path
0,Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202001.json
0,Same house 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202002.json
0,Different house in United States 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202003.json
0,Same Micropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202004.json
0,Moved from principal city Different house in United States 1 year ago Geographical Mobility in the Past Year Same Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202005.json
0,Moved from remainder of Micropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year Same Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202006.json
0,Different Micropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202007.json
0,Moved from principal city Different house in United States 1 year ago Geographical Mobility in the Past Year Different Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202008.json
0,Moved from remainder of Micropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year Different Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202009.json
0,Metropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202010.json
0,Moved from principal city Different house in United States 1 year ago Geographical Mobility in the Past Year Metropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202011.json
0,Moved from remainder of Metropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year Metropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202012.json
0,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202013.json
0,Abroad 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/B07202/B07202014.json
