weight,name,tags,path
0,Margin of error for Population 1 Year and Over Living in a Micropolitan Statistical Area in the United States,migration,data/columns/us/census/acs/C07202/moe/C07202001.json
0,Margin of error for Same house 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202002.json
0,Margin of error for Different house in United States 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202003.json
0,Margin of error for Same Micropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202004.json
0,Margin of error for Moved from principal city Different house in United States 1 year ago Geographical Mobility in the Past Year Same Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202005.json
0,Margin of error for Moved from remainder of Micropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year Same Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202006.json
0,Margin of error for Different Micropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202007.json
0,Margin of error for Metropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202008.json
0,Margin of error for Moved from principal city Different house in United States 1 year ago Geographical Mobility in the Past Year Metropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202009.json
0,Margin of error for Moved from remainder of Metropolitan Statistical Area Different house in United States 1 year ago Geographical Mobility in the Past Year Metropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202010.json
0,Margin of error for Not in a Metropolitan or Micropolitan Statistical Area 1 year ago Different house in United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202011.json
0,Margin of error for Abroad 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area,migration,data/columns/us/census/acs/C07202/moe/C07202012.json
